price,neighbourhood,latitude,longitude,room_type,availability_365
150,Fairgrounds,29.98254744,-90.08671593,Entire home/apt,193
99,Fairgrounds,29.98314903,-90.076017,Entire home/apt,357
450,Fairgrounds,29.98150996,-90.07526408,Entire home/apt,0
225,Fairgrounds,29.98101644,-90.08208474,Entire home/apt,365
80,Fairgrounds,29.97964628,-90.07679258,Private room,15
42,Fairgrounds,29.98695406,-90.07947678,Private room,6
425,Fairgrounds,29.97904461,-90.08238837,Entire home/apt,0
400,Fairgrounds,29.97709479,-90.07960248,Entire home/apt,0
225,Fairgrounds,29.98583258,-90.07227306,Entire home/apt,0
184,Fairgrounds,29.99022407,-90.08576236,Entire home/apt,174
250,Fairgrounds,29.98510317,-90.07309741,Entire home/apt,41
120,Fairgrounds,29.98145256,-90.08039979,Entire home/apt,363
300,Fairgrounds,29.98170689,-90.07456891,Entire home/apt,365
136,Fairgrounds,29.98653239,-90.07639618,Entire home/apt,365
95,Fairgrounds,29.9845263,-90.07465137,Entire home/apt,325
145,Fairgrounds,29.98577487,-90.07547069,Entire home/apt,120
200,Fairgrounds,29.9898929,-90.08573979,Entire home/apt,365
138,Fairgrounds,29.98074679,-90.07839417,Entire home/apt,83
55,Fairgrounds,29.98304497,-90.07529638,Private room,272
150,Fairgrounds,29.98533625,-90.07469763,Private room,279
60,Fairgrounds,29.9802393,-90.0801345,Private room,363
55,Fairgrounds,29.98301051,-90.07472412,Private room,363
50,Fairgrounds,29.97811923,-90.07811775,Private room,90
75,Fairgrounds,29.98558023,-90.07939383,Private room,260
80,Fairgrounds,29.9822289,-90.07512828,Entire home/apt,343
350,Fairgrounds,29.98198889,-90.0741583,Entire home/apt,9
147,Fairgrounds,29.98478313,-90.07692374,Entire home/apt,365
85,Fairgrounds,29.9797795,-90.08131565,Private room,88
297,Fairgrounds,29.98944558,-90.07931128,Entire home/apt,312
35,Fairgrounds,29.97939621,-90.07521389,Private room,125
300,Fairgrounds,29.98179952,-90.07845229,Entire home/apt,365
99,Fairgrounds,29.98138072,-90.08476194,Entire home/apt,363
105,Fairgrounds,29.98849681,-90.07895512,Entire home/apt,0
100,Fairgrounds,29.98142383,-90.07430993,Entire home/apt,336
600,Fairgrounds,29.98088766,-90.08074076,Entire home/apt,0
200,Fairgrounds,29.98785901,-90.08035703,Entire home/apt,0
145,Fairgrounds,29.98520899,-90.07604199,Entire home/apt,365
70,Fairgrounds,29.98208887,-90.07505787,Private room,365
275,Fairgrounds,29.98532413,-90.07599081,Entire home/apt,365
990,Fairgrounds,29.97913918,-90.08066811,Entire home/apt,284
150,Fairgrounds,29.98141181,-90.07408379,Entire home/apt,50
85,Fairgrounds,29.97931029,-90.0793321,Entire home/apt,89
100,Fairgrounds,29.9812841,-90.08496688,Entire home/apt,357
250,Fairgrounds,29.98069618,-90.07562674,Entire home/apt,363
250,Fairgrounds,29.97825327,-90.07767247,Entire home/apt,0
59,Fairgrounds,29.98187009,-90.07404283,Private room,365
188,Fairgrounds,29.97775357,-90.07998153,Entire home/apt,365
174,Fairgrounds,29.98033136,-90.08183029,Entire home/apt,364
110,Fairgrounds,29.98821835,-90.08299122,Entire home/apt,357
115,Fairgrounds,29.98090784,-90.07467241,Entire home/apt,179
99,Fairgrounds,29.97913683,-90.08259252,Private room,26
88,Fairgrounds,29.97908923,-90.08173867,Private room,27
115,Fairgrounds,29.98162408,-90.08583728,Entire home/apt,365
120,Fairgrounds,29.98446165,-90.07456907,Entire home/apt,322
109,Fairgrounds,29.98059219,-90.07524865,Entire home/apt,328
61,Fairgrounds,29.986999,-90.08153552,Entire home/apt,98
65,Fairgrounds,29.98244741,-90.07643268,Private room,48
195,Fairgrounds,29.98602353,-90.07755345,Entire home/apt,365
150,Fairgrounds,29.97824937,-90.07740387,Entire home/apt,129
84,Fairgrounds,29.98016893,-90.07606285,Entire home/apt,339
199,Fairgrounds,29.99066488,-90.07887083,Entire home/apt,335
210,Fairgrounds,29.97980961,-90.07494288,Private room,0
128,Fairgrounds,29.97753606,-90.07876901,Entire home/apt,296
75,Fairgrounds,29.98095038,-90.082139,Private room,365
158,Fairgrounds,29.98054333,-90.08381709,Entire home/apt,5
49,Fairgrounds,29.98547568,-90.07948759,Entire home/apt,0
85,Fairgrounds,29.99043524,-90.08477078,Private room,117
150,Fairgrounds,29.97834812,-90.07979365,Entire home/apt,363
550,Fairgrounds,29.97966894,-90.07909225,Entire home/apt,0
45,Fairgrounds,29.9791096,-90.07552104,Private room,111
115,Fairgrounds,29.98725625,-90.07061464,Entire home/apt,0
199,Fairgrounds,29.98077525,-90.08483481,Private room,0
80,Fairgrounds,29.98052742,-90.08075651,Entire home/apt,145
100,Fairgrounds,29.9835431,-90.0855499,Private room,0
229,Fairgrounds,29.98131881,-90.08294619,Entire home/apt,265
155,Fairgrounds,29.97769544,-90.0780015,Entire home/apt,7
75,Fairgrounds,29.98183311,-90.08308785,Entire home/apt,0
60,Fairgrounds,29.98492718,-90.07622801,Private room,90
100,Fairgrounds,29.9813365,-90.08340126,Entire home/apt,197
75,Fairgrounds,29.97938576,-90.07621013,Private room,0
80,Fairgrounds,29.98257265,-90.08636682,Entire home/apt,319
600,Fairgrounds,29.97881355,-90.07816612,Entire home/apt,7
225,Fairgrounds,29.97778862,-90.07938812,Entire home/apt,336
200,Fairgrounds,29.97934019,-90.08279822,Entire home/apt,0
85,Fairgrounds,29.98267872,-90.08648881,Entire home/apt,352
160,Fairgrounds,29.98234244,-90.08379151,Entire home/apt,75
499,Fairgrounds,29.97686712,-90.07902728,Entire home/apt,360
250,Fairgrounds,29.98098076,-90.07485462,Entire home/apt,0
300,Fairgrounds,29.98037544,-90.07710699,Entire home/apt,0
100,Fairgrounds,29.98269266,-90.07693566,Private room,163
200,Fairgrounds,29.98317973,-90.0871221,Entire home/apt,28
175,Fairgrounds,29.97898535,-90.07985422,Entire home/apt,332
110,Fairgrounds,29.98328945,-90.07650132,Entire home/apt,313
249,Fairgrounds,29.98113501,-90.08105794,Entire home/apt,0
59,Fairgrounds,29.98813185,-90.0761107,Private room,14
75,Fairgrounds,29.97991783,-90.07970721,Private room,345
150,Fairgrounds,29.98055964,-90.07889463,Entire home/apt,363
55,Fairgrounds,29.98299059,-90.07501691,Private room,0
72,Fairgrounds,29.98142143,-90.08291532,Entire home/apt,239
50,Fairgrounds,29.98201262,-90.08051852,Private room,357
76,Fairgrounds,29.98035086,-90.07730872,Shared room,365
36,Fairgrounds,29.98642461,-90.07546685,Private room,0
99,Fairgrounds,29.97955319,-90.07638732,Entire home/apt,0
90,French Quarter,29.96269954,-90.06324167,Private room,89
199,French Quarter,29.95557758,-90.06644738,Entire home/apt,0
200,French Quarter,29.96386988,-90.06119268,Entire home/apt,334
210,French Quarter,29.95810243,-90.0604037,Entire home/apt,169
145,French Quarter,29.96247074,-90.05916364,Private room,29
650,French Quarter,29.95680968,-90.07030879,Entire home/apt,318
325,French Quarter,29.96280669,-90.06185263,Entire home/apt,256
299,French Quarter,29.96130152,-90.06031195,Entire home/apt,334
112,French Quarter,29.964195,-90.06166769,Entire home/apt,343
115,French Quarter,29.96268816,-90.06048298,Entire home/apt,300
200,French Quarter,29.9608621,-90.0657662,Entire home/apt,319
175,French Quarter,29.95925563,-90.06690025,Entire home/apt,355
500,French Quarter,29.95433333,-90.06610936,Entire home/apt,302
125,French Quarter,29.96469478,-90.06281626,Entire home/apt,355
325,French Quarter,29.95879262,-90.06607839,Entire home/apt,90
475,French Quarter,29.95989813,-90.06545358,Entire home/apt,365
650,French Quarter,29.95867544,-90.06554981,Entire home/apt,282
160,French Quarter,29.95991949,-90.06183796,Entire home/apt,331
175,French Quarter,29.96251174,-90.06208423,Entire home/apt,346
195,French Quarter,29.95902233,-90.06443209,Entire home/apt,0
250,French Quarter,29.95957116,-90.06653849,Entire home/apt,344
150,French Quarter,29.95903607,-90.06694036,Entire home/apt,329
165,French Quarter,29.95600672,-90.06870205,Entire home/apt,63
575,French Quarter,29.95599093,-90.06899086,Entire home/apt,337
175,French Quarter,29.96371967,-90.06318401,Entire home/apt,344
145,French Quarter,29.96059182,-90.06655711,Entire home/apt,95
125,French Quarter,29.96217082,-90.06510487,Entire home/apt,223
200,French Quarter,29.95830271,-90.06952263,Entire home/apt,347
200,French Quarter,29.96180327,-90.06109402,Entire home/apt,311
225,French Quarter,29.96396389,-90.06363592,Entire home/apt,275
150,French Quarter,29.96382165,-90.06511833,Entire home/apt,320
350,French Quarter,29.95560556,-90.06742333,Entire home/apt,354
98,French Quarter,29.96543696,-90.06310512,Entire home/apt,356
250,French Quarter,29.96009179,-90.06663163,Entire home/apt,0
139,French Quarter,29.95744548,-90.06547777,Entire home/apt,67
450,French Quarter,29.96261462,-90.06440372,Entire home/apt,353
225,French Quarter,29.96201763,-90.06117842,Entire home/apt,346
160,French Quarter,29.9611905,-90.06648975,Entire home/apt,0
250,French Quarter,29.95772355,-90.06802843,Entire home/apt,332
500,French Quarter,29.96333127,-90.06418978,Entire home/apt,365
289,French Quarter,29.95404273,-90.06609329,Entire home/apt,180
150,French Quarter,29.96195185,-90.06261454,Entire home/apt,300
500,French Quarter,29.95316463,-90.06590471,Entire home/apt,0
214,French Quarter,29.95998774,-90.06723504,Entire home/apt,76
400,French Quarter,29.95991683,-90.06097508,Entire home/apt,345
110,French Quarter,29.96110692,-90.05968547,Entire home/apt,329
109,French Quarter,29.95410646,-90.06726165,Entire home/apt,51
170,French Quarter,29.962417,-90.06320577,Entire home/apt,324
475,French Quarter,29.95924659,-90.06536781,Entire home/apt,348
120,French Quarter,29.96105338,-90.06058737,Entire home/apt,360
159,French Quarter,29.96158561,-90.0625948,Private room,90
259,French Quarter,29.96088881,-90.06573368,Entire home/apt,0
165,French Quarter,29.95441804,-90.06665243,Entire home/apt,235
150,French Quarter,29.95996061,-90.05998958,Entire home/apt,284
500,French Quarter,29.96009322,-90.05936752,Entire home/apt,352
999,French Quarter,29.95832943,-90.06693188,Entire home/apt,350
125,French Quarter,29.95994735,-90.06724806,Entire home/apt,1
187,French Quarter,29.96378999,-90.06198111,Entire home/apt,245
149,French Quarter,29.96371965,-90.06213104,Entire home/apt,69
225,French Quarter,29.95838412,-90.06663624,Entire home/apt,136
800,French Quarter,29.96404976,-90.06276237,Entire home/apt,152
149,French Quarter,29.96117909,-90.06627526,Entire home/apt,311
199,French Quarter,29.95932449,-90.06222367,Entire home/apt,111
150,French Quarter,29.96042304,-90.06578233,Entire home/apt,93
200,French Quarter,29.95676891,-90.06568472,Entire home/apt,89
550,French Quarter,29.9594301,-90.06789336,Entire home/apt,336
87,French Quarter,29.96207031,-90.06431526,Private room,158
129,French Quarter,29.96073324,-90.06351619,Private room,90
150,French Quarter,29.95291281,-90.0663422,Entire home/apt,0
250,French Quarter,29.9535601,-90.0660559,Entire home/apt,128
145,French Quarter,29.95915679,-90.0623773,Entire home/apt,110
180,French Quarter,29.96385102,-90.06186824,Entire home/apt,337
200,French Quarter,29.96362508,-90.06490991,Entire home/apt,262
300,French Quarter,29.96087882,-90.0621921,Entire home/apt,347
125,French Quarter,29.95745741,-90.0685175,Private room,0
235,French Quarter,29.96048528,-90.06102753,Entire home/apt,338
285,French Quarter,29.9621203,-90.06029097,Entire home/apt,354
499,French Quarter,29.95822148,-90.06707817,Entire home/apt,64
180,French Quarter,29.96305707,-90.06145558,Entire home/apt,217
135,French Quarter,29.95644236,-90.0691429,Entire home/apt,94
90,French Quarter,29.96016259,-90.0655141,Private room,95
250,French Quarter,29.9615315,-90.0655964,Entire home/apt,153
225,French Quarter,29.95983122,-90.0578968,Entire home/apt,65
135,French Quarter,29.96184176,-90.06729172,Entire home/apt,340
80,French Quarter,29.95975488,-90.06093788,Private room,66
150,French Quarter,29.96306401,-90.06115382,Entire home/apt,61
500,French Quarter,29.95987646,-90.05841156,Entire home/apt,365
125,French Quarter,29.9580095,-90.06715889,Entire home/apt,38
360,French Quarter,29.9644028,-90.06425659,Entire home/apt,365
275,French Quarter,29.96031755,-90.06419319,Entire home/apt,148
250,French Quarter,29.9601156,-90.06696159,Entire home/apt,312
149,French Quarter,29.95949241,-90.06694147,Entire home/apt,68
125,French Quarter,29.96124292,-90.05992062,Private room,0
295,French Quarter,29.95964373,-90.06791598,Entire home/apt,316
135,French Quarter,29.95846685,-90.06852785,Entire home/apt,284
1000,French Quarter,29.95951859,-90.06418593,Entire home/apt,113
225,French Quarter,29.9594824,-90.06767802,Entire home/apt,0
199,French Quarter,29.95528178,-90.06840575,Entire home/apt,162
150,French Quarter,29.96123567,-90.0632585,Entire home/apt,24
115,French Quarter,29.96424594,-90.06245676,Entire home/apt,359
175,French Quarter,29.95368056,-90.06657582,Private room,0
175,French Quarter,29.95962838,-90.06201643,Entire home/apt,345
149,French Quarter,29.95733357,-90.07011034,Entire home/apt,78
190,French Quarter,29.95766338,-90.06525393,Entire home/apt,295
175,French Quarter,29.95532372,-90.06921333,Entire home/apt,19
190,French Quarter,29.95813094,-90.06644059,Entire home/apt,70
165,French Quarter,29.96536884,-90.06370698,Entire home/apt,89
250,French Quarter,29.96126304,-90.06029942,Entire home/apt,363
300,French Quarter,29.96336539,-90.05997069,Private room,328
198,French Quarter,29.95968492,-90.06685277,Entire home/apt,60
325,French Quarter,29.95988709,-90.0632851,Entire home/apt,305
1200,French Quarter,29.96151647,-90.06687719,Entire home/apt,349
150,French Quarter,29.96218779,-90.06225768,Entire home/apt,180
250,French Quarter,29.95429723,-90.06715256,Entire home/apt,360
250,French Quarter,29.95412965,-90.06653653,Entire home/apt,229
100,French Quarter,29.95790015,-90.06708748,Entire home/apt,72
225,French Quarter,29.96335299,-90.06051261,Entire home/apt,280
300,French Quarter,29.96363944,-90.06040066,Private room,349
195,French Quarter,29.95944653,-90.06196193,Entire home/apt,243
320,French Quarter,29.95438978,-90.06748911,Entire home/apt,348
175,French Quarter,29.95457024,-90.06657125,Entire home/apt,11
120,French Quarter,29.96115425,-90.06360108,Entire home/apt,27
125,French Quarter,29.96237203,-90.06027035,Entire home/apt,68
165,French Quarter,29.9617273,-90.06102335,Entire home/apt,234
350,French Quarter,29.95984071,-90.06010244,Entire home/apt,279
600,French Quarter,29.9628904,-90.06466523,Entire home/apt,332
135,French Quarter,29.9576943,-90.06728402,Entire home/apt,307
198,French Quarter,29.96431029,-90.06196516,Entire home/apt,338
197,French Quarter,29.96017561,-90.06645751,Entire home/apt,275
136,French Quarter,29.9633278,-90.06401918,Entire home/apt,286
249,French Quarter,29.95845438,-90.06651912,Entire home/apt,349
150,French Quarter,29.96101744,-90.06068107,Entire home/apt,23
799,French Quarter,29.96069239,-90.06495852,Entire home/apt,300
400,French Quarter,29.95939835,-90.06916253,Entire home/apt,209
150,French Quarter,29.96350046,-90.06376232,Entire home/apt,329
382,French Quarter,29.95660517,-90.07135674,Entire home/apt,364
300,French Quarter,29.96352905,-90.06154709,Private room,275
285,French Quarter,29.96184575,-90.05881873,Entire home/apt,350
450,French Quarter,29.96039416,-90.06689577,Entire home/apt,88
375,French Quarter,29.96171919,-90.06399337,Entire home/apt,355
300,French Quarter,29.96132289,-90.06663839,Entire home/apt,226
300,French Quarter,29.95868993,-90.06995221,Entire home/apt,352
219,French Quarter,29.95436232,-90.06689423,Entire home/apt,174
200,French Quarter,29.96055272,-90.06429731,Entire home/apt,131
350,French Quarter,29.95931534,-90.06889151,Private room,360
200,French Quarter,29.95849746,-90.06817755,Entire home/apt,354
276,French Quarter,29.96189171,-90.06441799,Entire home/apt,263
101,French Quarter,29.96028548,-90.06397723,Entire home/apt,135
650,French Quarter,29.95411045,-90.06744174,Entire home/apt,0
400,French Quarter,29.95401314,-90.06805551,Entire home/apt,0
105,French Quarter,29.95804743,-90.06719621,Entire home/apt,85
750,French Quarter,29.95811235,-90.06809968,Entire home/apt,312
220,French Quarter,29.9524911,-90.06571205,Entire home/apt,358
225,French Quarter,29.95873062,-90.06459406,Entire home/apt,137
400,French Quarter,29.96200907,-90.06604511,Entire home/apt,0
249,French Quarter,29.95773802,-90.06801227,Entire home/apt,352
250,French Quarter,29.95787883,-90.06673501,Entire home/apt,355
179,French Quarter,29.96047756,-90.05994718,Entire home/apt,173
150,French Quarter,29.95914496,-90.0614507,Entire home/apt,120
133,French Quarter,29.9580798,-90.06090937,Entire home/apt,129
